"서울특별시","용산구",매입자거주지,관할 시도외 기타,382,34,443,37,273,30,91,8,155,13
"서울특별시","용산구",거래주체,개인->개인,1286,120,1579,147,967,96,254,23,563,53
"서울특별시","용산구",거래주체,개인->법인,35,4,57,5,13,1,7,1,2,0
"서울특별시","용산구",거래주체,개인->기타,5,1,4,1,4,0,5,0,4,1
"서울특별시","용산구",거래주체,법인->개인,105,20,110,13,362,81,30,5,11,2
"서울특별시","용산구",거래주체,법인->법인,12,2,60,9,3,1,1,0,0,0
"서울특별시","용산구",거래주체,법인->기타,2,0,0,0,0,0,0,0,0,0
"서울특별시","용산구",거래주체,기타->개인,16,2,9,1,9,1,6,0,7,1
"서울특별시","용산구",거래주체,기타->법인,0,0,0,0,0,0,0,0,0,0
"서울특별시","용산구",거래주체,기타->기타,0,0,1,0,1,0,0,0,1,0
"서울특별시","용산구",거래규모,20㎡이하,38,1,36,1,15,0,26,0,16,0
"서울특별시","용산구",거래규모,21~40㎡,40,1,64,2,30,1,20,1,14,0
"서울특별시","용산구",거래규모,41~60㎡,374,22,452,26,256,14,53,3,149,9
"서울특별시","용산구",거래규모,61~85㎡,375,31,517,42,270,22,70,5,157,13
"서울특별시","용산구",거래규모,86~100㎡,43,4,84,8,26,2,9,1,17,2
"서울특별시","용산구",거래규모,101~135㎡,283,33,324,38,206,24,50,6,128,14
"서울특별시","용산구",거래규모,136~165㎡,109,16,153,22,85,12,26,4,42,6
"서울특별시","용산구",거래규모,166~198㎡,71,12,96,17,57,10,20,4,34,6
"서울특별시","용산구",거래규모,198㎡초과,128,29,94,21,414,94,29,7,31,7
"서울특별시","용산구",매입자연령대,20대이하,33,3,48,4,45,4,17,1,20,2
"서울특별시","용산구",매입자연령대,30대,361,32,514,42,332,32,84,7,157,13
"서울특별시","용산구",매입자연령대,40대,410,42,496,47,326,42,64,6,166,16
"서울특별시","용산구",매입자연령대,50대,349,37,396,42,355,53,67,7,124,13
"서울특별시","용산구",매입자연령대,60대,187,21,174,19,193,33,34,4,75,8
"서울특별시","용산구",매입자연령대,70대이상,67,6,70,7,87,13,24,3,38,4
"서울특별시","용산구",매입자연령대,기타,54,7,122,15,21,3,13,2,8,1
"서울특별시","성동구",매입자거주지,관할 시군구내,1049,88,1092,93,509,43,158,12,451,38
"서울특별시","성동구",매입자거주지,관할 시도내,1656,115,1693,130,810,63,167,13,735,55
"서울특별시","성동구",매입자거주지,관할 시도외 서울,0,0,0,0,0,0,0,0,0,0
"서울특별시","성동구",매입자거주지,관할 시도외 기타,632,47,671,51,364,28,83,6,373,28
"서울특별시","성동구",거래주체,개인->개인,2900,228,3369,266,1650,131,399,30,1522,117
"서울특별시","성동구",거래주체,개인->법인,44,3,21,2,6,1,1,0,8,0
"서울특별시","성동구",거래주체,개인->기타,6,0,2,0,13,1,0,0,3,0
"서울특별시","성동구",거래주체,법인->개인,23,3,53,5,6,1,6,1,22,2
"서울특별시","성동구",거래주체,법인->법인,76,3,3,1,0,0,0,0,0,0
"서울특별시","성동구",거래주체,법인->기타,272,11,0,0,0,0,0,0,0,0
"서울특별시","성동구",거래주체,기타->개인,15,1,8,1,8,1,2,0,4,0
"서울특별시","성동구",거래주체,기타->법인,1,0,0,0,0,0,0,0,0,0
"서울특별시","성동구",거래주체,기타->기타,0,0,0,0,0,0,0,0,0,0
"서울특별시","성동구",거래규모,20㎡이하,16,0,24,0,36,1,27,0,20,0
"서울특별시","성동구",거래규모,21~40㎡,145,5,36,1,20,1,17,1,19,1
"서울특별시","성동구",거래규모,41~60㎡,1394,79,1336,79,623,37,141,8,660,39
"서울특별시","성동구",거래규모,61~85㎡,1321,110,1486,123,693,57,152,13,631,52
"서울특별시","성동구",거래규모,86~100㎡,27,3,35,3,12,1,3,0,16,2
"서울특별시","성동구",거래규모,101~135㎡,375,44,448,52,236,27,49,6,175,20
"서울특별시","성동구",거래규모,136~165㎡,37,5,56,8,40,6,12,2,31,5
"서울특별시","성동구",거래규모,166~198㎡,11,2,22,4,7,1,3,1,2,0
"서울특별시","성동구",거래규모,198㎡초과,11,3,13,3,16,4,4,1,5,1
"서울특별시","성동구",매입자연령대,20대이하,71,5,93,6,76,5,30,2,48,3
"서울특별시","성동구",매입자연령대,30대,1206,88,1601,117,784,58,163,12,698,50
"서울특별시","성동구",매입자연령대,40대,774,64,868,72,428,36,99,8,381,30
"서울특별시","성동구",매입자연령대,50대,516,44,509,46,211,19,57,5,249,21
"서울특별시","성동구",매입자연령대,60대,242,21,248,21,96,8,34,2,119,10
"서울특별시","성동구",매입자연령대,70대이상,128,11,111,9,69,6,24,2,53,5
"서울특별시","성동구",매입자연령대,기타,400,18,26,3,19,2,1,0,11,0
"서울특별시","광진구",매입자거주지,관할 시군구내,774,69,583,52,335,28,107,8,260,22
"서울특별시","광진구",매입자거주지,관할 시도내,594,48,562,47,337,25,95,8,254,21
"서울특별시","광진구",매입자거주지,관할 시도외 서울,0,0,0,0,0,0,0,0,0,0
"서울특별시","광진구",매입자거주지,관할 시도외 기타,322,27,257,19,149,11,89,5,178,12
"서울특별시","광진구",거래주체,개인->개인,1622,137,1343,113,804,62,226,18,669,53
"서울특별시","광진구",거래주체,개인->법인,28,2,10,1,2,0,3,0,2,0
"서울특별시","광진구",거래주체,개인->기타,2,0,2,0,0,0,0,0,3,0
"서울특별시","광진구",거래주체,법인->개인,20,2,39,3,13,1,17,1,13,1
"서울특별시","광진구",거래주체,법인->법인,8,1,0,0,0,0,0,0,0,0
"서울특별시","광진구",거래주체,법인->기타,0,0,1,0,0,0,44,1,0,0
"서울특별시","광진구",거래주체,기타->개인,10,1,7,1,2,0,1,0,5,1
"서울특별시","광진구",거래주체,기타->법인,0,0,0,0,0,0,0,0,0,0
"서울특별시","광진구",거래주체,기타->기타,0,0,0,0,0,0,0,0,0,0
"서울특별시","광진구",거래규모,20㎡이하,34,1,43,1,36,1,74,1,42,1
"서울특별시","광진구",거래규모,21~40㎡,22,1,15,0,20,1,6,0,15,0
"서울특별시","광진구",거래규모,41~60㎡,469,27,381,22,259,15,63,4,220,13
"서울특별시","광진구",거래규모,61~85㎡,847,70,684,56,377,31,92,7,300,25
"서울특별시","광진구",거래규모,86~100㎡,22,2,14,1,12,1,2,0,6,1
"서울특별시","광진구",거래규모,101~135㎡,119,14,117,14,66,8,28,3,52,6
"서울특별시","광진구",거래규모,136~165㎡,135,20,115,17,37,6,12,2,40,6
"서울특별시","광진구",거래규모,166~198㎡,32,6,24,4,13,2,7,1,10,2
"서울특별시","광진구",거래규모,198㎡초과,10,2,9,2,1,0,7,2,7,2
"서울특별시","광진구",매입자연령대,20대이하,40,3,35,2,37,2,18,1,26,1
"서울특별시","광진구",매입자연령대,30대,495,38,427,32,271,19,72,5,219,16
"서울특별시","광진구",매입자연령대,40대,560,50,459,40,270,22,63,6,222,18
"서울특별시","광진구",매입자연령대,50대,323,30,274,26,125,11,51,4,114,10
"서울특별시","광진구",매입자연령대,60대,149,13,131,12,69,6,20,2,69,6
"서울특별시","광진구",매입자연령대,70대이상,85,7,63,5,47,4,20,2,37,3
"서울특별시","광진구",매입자연령대,기타,38,3,13,1,2,0,47,1,5,0
"서울특별시","동대문구",매입자거주지,관할 시군구내,1091,86,1344,108,606,46,190,12,512,40
"서울특별시","동대문구",매입자거주지,관할 시도내,1000,65,1582,114,880,59,261,15,694,45
"서울특별시","동대문구",매입자거주지,관할 시도외 서울,0,0,0,0,0,0,0,0,0,0
"서울특별시","동대문구",매입자거주지,관할 시도외 기타,522,33,701,47,407,21,144,7,341,20
"서울특별시","동대문구",거래주체,개인->개인,2477,178,3499,261,1782,122,572,34,1478,103
"서울특별시","동대문구",거래주체,개인->법인,69,2,30,1,9,1,7,0,2,0
"서울특별시","동대문구",거래주체,개인->기타,27,2,4,0,14,0,0,0,41,1
"서울특별시","동대문구",거래주체,법인->개인,30,1,54,3,16,1,14,1,20,1
"서울특별시","동대문구",거래주체,법인->법인,5,0,4,0,28,1,0,0,3,0
"서울특별시","동대문구",거래주체,법인->기타,0,0,27,1,42,1,0,0,0,0
"서울특별시","동대문구",거래주체,기타->개인,3,0,9,1,2,0,2,0,3,0
"서울특별시","동대문구",거래주체,기타->법인,2,0,0,0,0,0,0,0,0,0
"서울특별시","동대문구",거래주체,기타->기타,0,0,0,0,0,0,0,0,0,0
"서울특별시","동대문구",거래규모,20㎡이하,188,3,135,2,234,4,146,2,114,2
"서울특별시","동대문구",거래규모,21~40㎡,221,7,213,7,139,4,60,2,132,4
"서울특별시","동대문구",거래규모,41~60㎡,801,47,1225,71,634,37,131,7,549,32
"서울특별시","동대문구",거래규모,61~85㎡,1025,85,1496,124,646,53,200,17,583,48
"서울특별시","동대문구",거래규모,86~100㎡,52,5,49,5,23,2,9,1,13,1
"서울특별시","동대문구",거래규모,101~135㎡,304,35,478,55,193,22,45,5,144,17
"서울특별시","동대문구",거래규모,136~165㎡,18,3,24,3,20,3,3,0,11,2
"서울특별시","동대문구",거래규모,166~198㎡,4,1,6,1,4,1,1,0,1,0
"서울특별시","동대문구",거래규모,198㎡초과,0,0,1,0,0,0,0,0,0,0
"서울특별시","동대문구",매입자연령대,20대이하,82,5,120,6,120,5,54,2,71,4
"서울특별시","동대문구",매입자연령대,30대,804,56,1377,97,769,50,185,11,570,38
"서울특별시","동대문구",매입자연령대,40대,629,48,909,72,400,30,128,8,424,31
"서울특별시","동대문구",매입자연령대,50대,497,36,604,47,267,20,115,7,262,18
"서울특별시","동대문구",매입자연령대,60대,316,21,370,29,150,11,65,4,114,8
"서울특별시","동대문구",매입자연령대,70대이상,182,14,182,14,94,7,41,3,60,4
"서울특별시","동대문구",매입자연령대,기타,103,5,65,3,93,2,7,0,46,1
"서울특별시","중랑구",매입자거주지,관할 시군구내,1158,87,1339,100,668,50,192,13,403,30
"서울특별시","중랑구",매입자거주지,관할 시도내,622,43,1149,77,769,49,282,14,319,19
"서울특별시","중랑구",매입자거주지,관할 시도외 서울,0,0,0,0,0,0,0,0,0,0
"서울특별시","중랑구",매입자거주지,관할 시도외 기타,530,27,591,36,329,20,101,4,233,13
"서울특별시","중랑구",거래주체,개인->개인,2045,148,2897,204,1697,116,427,25,864,58
"서울특별시","중랑구",거래주체,개인->법인,166,4,18,1,2,0,1,0,2,0
"서울특별시","중랑구",거래주체,개인->기타,31,1,78,3,30,1,127,5,4,0
"서울특별시","중랑구",거래주체,법인->개인,20,1,77,4,32,2,20,1,23,1
"서울특별시","중랑구",거래주체,법인->법인,4,0,3,0,1,0,0,0,0,0
"서울특별시","중랑구",거래주체,법인->기타,38,1,0,0,0,0,0,0,60,2
"서울특별시","중랑구",거래주체,기타->개인,6,0,6,1,4,0,0,0,2,0
"서울특별시","중랑구",거래주체,기타->법인,0,0,0,0,0,0,0,0,0,0
"서울특별시","중랑구",거래주체,기타->기타,0,0,0,0,0,0,0,0,0,0
"서울특별시","중랑구",거래규모,20㎡이하,145,2,89,1,62,1,92,1,96,1
"서울특별시","중랑구",거래규모,21~40㎡,329,11,369,13,230,8,144,4,131,4
"서울특별시","중랑구",거래규모,41~60㎡,630,35,1029,57,625,35,163,9,284,16
"서울특별시","중랑구",거래규모,61~85㎡,908,74,1247,102,695,57,137,11,361,30
"서울특별시","중랑구",거래규모,86~100㎡,10,1,15,1,9,1,2,0,3,0
"서울특별시","중랑구",거래규모,101~135㎡,280,32,318,36,137,16,36,4,74,8
"서울특별시","중랑구",거래규모,136~165㎡,6,1,8,1,7,1,0,0,3,0
"서울특별시","중랑구",거래규모,166~198㎡,0,0,2,0,0,0,1,0,0,0
"서울특별시","중랑구",거래규모,198㎡초과,2,0,2,0,1,0,0,0,3,1
"서울특별시","중랑구",매입자연령대,20대이하,67,4,138,8,115,6,28,1,33,2
"서울특별시","중랑구",매입자연령대,30대,571,38,1009,65,707,45,129,7,283,18
"서울특별시","중랑구",매입자연령대,40대,547,42,655,49,373,28,119,6,246,16
"서울특별시","중랑구",매입자연령대,50대,440,34,610,46,243,18,77,5,145,10
"서울특별시","중랑구",매입자연령대,60대,304,22,390,27,179,13,52,3,125,9
"서울특별시","중랑구",매입자연령대,70대이상,142,9,178,13,116,9,42,3,57,4
"서울특별시","중랑구",매입자연령대,기타,239,7,99,4,33,1,128,5,66,3
"서울특별시","성북구",매입자거주지,관할 시군구내,1720,140,2103,173,1013,81,260,19,836,67
"서울특별시","성북구",매입자거주지,관할 시도내,1333,97,1956,145,1309,89,741,38,801,52
"서울특별시","성북구",매입자거주지,관할 시도외 서울,0,0,0,0,0,0,0,0,0,0
"서울특별시","성북구",매입자거주지,관할 시도외 기타,553,40,869,64,402,28,113,6,376,24
"서울특별시","성북구",거래주체,개인->개인,3465,269,4803,372,2551,189,536,37,1836,133
"서울특별시","성북구",거래주체,개인->법인,37,3,44,3,5,0,1,0,0,0
"서울특별시","성북구",거래주체,개인->기타,24,1,11,1,12,1,55,4,86,5
"서울특별시","성북구",거래주체,법인->개인,24,2,55,4,21,1,10,1,17,1
"서울특별시","성북구",거래주체,법인->법인,49,2,6,0,0,0,0,0,22,1
"서울특별시","성북구",거래주체,법인->기타,0,0,1,0,129,6,509,21,48,2
"서울특별시","성북구",거래주체,기타->개인,7,1,8,1,6,0,3,0,4,0
"서울특별시","성북구",거래주체,기타->법인,0,0,0,0,0,0,0,0,0,0
"서울특별시","성북구",거래주체,기타->기타,0,0,0,0,0,0,0,0,0,0
"서울특별시","성북구",거래규모,20㎡이하,28,0,53,1,69,1,55,1,68,1
"서울특별시","성북구",거래규모,21~40㎡,81,3,27,1,59,2,202,8,89,3
"서울특별시","성북구",거래규모,41~60㎡,1490,87,2059,120,1272,73,557,28,938,55
"서울특별시","성북구",거래규모,61~85㎡,1455,122,2008,167,1014,84,234,19,733,61
